ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
263	2052014	2052000	2052240	13	240	7	108
264	2052008	2052004	2052238	4	234	4	108
265	2052027	2052014	2052256	12	242	8	109
266	2052565	2052003	2052792	562	789	9	109
267	2052024	2052016	2052251	7	235	6	108
268	2052025	2052019	2052256	6	237	6	109
269	2052015	2052010	2052242	5	232	6	108
270	2052022	2052016	2052249	5	233	4	108
271	2052031	2052022	2052258	9	236	7	109
272	2052017	2052013	2052246	3	233	7	108
273	2052409	2052024	2052637	385	613	7	109
274	2052021	2052009	2052249	11	240	6	109
275	2052012	2052009	2052242	3	233	6	108
276	2052020	2052012	2052246	7	234	6	108
277	2052025	2052015	2052254	10	239	5	109
278	2052027	2052022	2052255	4	233	5	108
279	2052019	2052012	2052248	7	236	7	108
280	2052585	2052028	2052811	556	783	8	110
281	2052017	2052013	2052246	4	233	5	108
282	2052021	2052014	2052251	6	237	5	108
283	2052022	2052016	2052249	6	233	6	109
284	2052026	2052011	2052252	14	241	7	110
285	2052021	2052020	2052248	1	228	3	108
286	2052022	2052014	2052251	7	237	6	109
287	2052413	2052023	2052637	390	614	9	109
288	2052017	2052007	2052246	9	239	6	108
289	2052029	2052021	2052258	8	237	5	109
290	2052021	2052015	2052248	5	233	5	108
291	2052018	2052017	2052247	1	230	5	108
292	2052026	2052017	2052253	9	236	7	109
293	2052026	2052021	2052254	4	233	6	108
294	2052615	2052026	2052841	589	815	8	109
295	2052023	2052009	2052251	13	242	7	109
296	2052019	2052018	2052248	1	230	5	108
297	2052029	2052025	2052256	3	231	4	108
298	2052029	2052016	2052258	13	242	6	109
299	2052026	2052019	2052255	6	236	7	108
300	2052012	2052007	2052240	5	233	5	108
