ITERNUM	METIME
245	32860
246	32066
247	32066
248	32073
249	32073
250	32069
251	32066
252	32075
253	32074
254	32075
255	32072
256	32066
257	32067
258	32073
259	32073
260	32073
261	32074
262	32076
263	32069
264	32067
265	32069
266	32074
267	32074
268	32074
269	32074
270	32072
271	32067
272	32069
273	32067
274	32069
275	32067
276	32073
277	32074
278	32074
279	32074
280	32074
281	32068
282	32068
283	32070
284	32068
285	32070
286	32068
287	32074
288	32075
289	32074
290	32074
291	32068
292	32068
293	32068
294	32070
295	32071
296	32076
297	32074
298	32071
299	32068
300	32068
301	32068
302	32074
303	32076
304	32073
305	32070
306	32068
307	32068
308	32074
309	32074
310	32068
311	32070
312	32070
313	32070
314	32071
315	32075
316	32071
317	32070
318	32070
319	32069
320	32074
321	32069
322	32075
323	32070
324	32069
325	32071
326	32069
327	32077
328	32070
329	32070
330	32070
331	32074
332	32070
333	32070
334	32072
335	32076
336	32072
337	32070
338	32191
339	32072
340	32070
341	32070
342	32075
343	32070
344	32070
345	32072
346	32070
347	32072
348	32070
349	32071
350	32071
351	32070
352	32070
353	32070
354	32070
355	32073
356	32072
357	32070
358	32072
359	32070
360	32073
361	32070
362	32070
363	32070
364	32069
365	32070
366	32070
367	32072
368	32070
369	32072
370	32070
371	32070
372	32075
373	32070
374	32070
375	32071
376	32073
377	32071
378	32073
379	32071
380	32073
381	32070
382	32071
383	32071
384	32071
385	32071
386	32071
387	32073
388	32071
389	32073
390	32072
391	32070
392	32071
393	32071
394	32071
395	32071
396	32071
397	32071
398	32073
399	32071
400	32070
401	32071
402	32071
403	32071
404	32071
405	32070
406	32071
407	32071
408	32072
409	32074
410	32072
411	32072
412	32067
413	32072
414	32072
415	32072
416	32072
417	32069
418	32074
419	32071
420	32069
421	32071
422	32071
423	32071
424	32069
425	32075
426	32071
427	32071
428	32071
429	32073
430	32071
431	32073
432	32071
433	32071
434	32071
435	32071
436	32069
437	32071
438	32073
439	32071
440	32073
441	32071
442	32073
443	32071
444	32071
445	32071
446	32071
447	32071
448	32071
449	32073
450	32071
451	32073
452	32070
453	32071
454	32071
455	32070
456	32070
457	32074
458	32070
459	32070
460	32072
461	32070
462	32072
463	32070
464	32070
465	32070
466	32074
467	32071
468	32636
469	32070
470	32071
471	32075
472	32071
473	32072
474	32070
475	32070
476	32071
477	32070
478	32071
479	32070
480	32071
481	32073
482	32074
483	32070
484	32072
485	32074
486	32068
487	32068
488	32074
489	32075
490	32068
491	32070
492	32075
493	32070
494	32068
495	32075
496	32069
497	32069
498	32074
499	32072
500	32069
501	32075
502	32071
503	32069
504	32077
505	32069
506	32069
507	32075
508	32069
509	32075
510	32069
511	32071
512	32075
513	32071
514	32074
515	32069
516	32069
517	32069
518	32068
519	32068
520	32068
521	32071
522	32076
523	32074
524	32069
525	32068
526	32068
527	32072
528	32074
529	32070
530	32068
531	32068
532	32074
533	32076
534	32074
535	32076
536	32074
537	32074
538	32074
539	32074
540	32074
541	32074
542	32074
543	32074
544	32076
545	32074
546	32076
547	32074
548	32068
549	32067
550	32074
551	32074
552	32074
553	32076
554	32074
555	32072
556	32067
557	32069
558	32067
559	32067
560	32189
561	32188
562	32068
563	32068
564	32069
565	32067
566	32069
567	32068
568	32072
569	32074
570	32074
571	32075
572	32074
573	32069
574	32068
575	32070
576	32067
577	32074
578	32074
579	32074
580	32068
581	32069
582	32074
583	32074
584	32074
585	32066
586	32068
587	32069
588	32076
589	32074
590	32073
591	32074
592	32074
593	32071
594	32067
595	32069
596	32067
597	32069
598	32067
599	32074
600	32074
601	32074
602	32074
603	32067
604	32067
605	32067
606	32069
607	32067
608	32069
609	32071
610	32073
611	32074
612	32074
613	32074
614	32074
615	32073
616	32071
617	32069
618	32067
619	32069
620	32067
621	32068
622	32067
623	32068
624	32074
625	32074
626	32076
627	32074
628	32070
629	32072
630	32068
631	32073
632	32073
633	32073
634	32072
635	32073
636	32073
637	32075
638	32072
639	32075
640	32065
641	32073
642	32065
643	32073
644	32072
645	32067
646	32075
647	32071
648	32070
649	32073
650	32075
651	32066
652	32073
653	32073
654	32066
655	32072
656	32073
657	32075
658	32066
659	32074
660	32073
661	32073
662	32066
663	32066
664	32074
665	32074
666	32074
667	32067
668	32069
669	32074
670	32075
671	32074
672	32073
673	32067
674	32066
675	32069
676	32074
677	32075
678	32074
679	32076
680	32069
681	32069
682	32067
683	32067
684	32069
685	32074
686	32074
687	32074
688	32075
689	32074
690	32076
691	32067
692	32069
693	32067
694	32068
695	32067
696	32067
697	32067
698	32071
699	32074
700	32074
701	32076
702	32074
703	32076
704	32078
705	32074
706	32074
707	32074
708	32075
709	32074
710	32070
711	32068
712	32070
713	32074
714	32074
715	32069
716	32068
717	32068
718	32072
719	32074
720	32072
721	32070
722	32070
723	32070
724	32074
725	32074
726	32068
727	32068
728	32068
729	32075
730	32074
731	32070
732	32070
733	32068
734	32071
735	32074
736	32074
737	32068
738	32067
739	32068
740	32075
741	32071
742	32069
743	32077
744	32069
745	32069
746	32075
747	32069
748	32070
749	32073
750	32069
751	32073
752	32072
753	32069
754	32077
755	32069
756	32070
757	32069
758	32071
759	32069
760	32077
761	32071
762	32071
763	32071
764	32069
765	32071
766	32069
767	32069
768	32069
769	32073
770	32069
771	32075
772	32071
773	32074
774	32072
775	32069
776	32069
777	32070
778	32078
779	32069
780	32075
781	32069
782	32069
783	32072
784	32069
785	32071
786	32070
787	32069
788	32069
789	32071
790	32069
791	32072
792	32070
793	32073
794	32071
795	32070
796	32071
797	32069
798	32069
799	32069
800	32069
801	32069
802	32072
803	32071
804	32070
805	32072
806	32076
807	32070
808	32070
809	32070
810	32070
811	32071
812	32070
813	32070
814	32072
815	32074
816	32072
817	32070
818	32070
819	32071
820	32070
821	32070
822	32070
823	32072
824	32076
825	32072
826	32070
827	32070
828	32070
829	32074
830	32070
831	32070
832	32070
833	32075
834	32072
835	32070
836	32072
837	32070
838	32073
839	32071
840	32070
841	32070
842	32070
843	32070
844	32070
845	32072
846	32070
847	32072
848	32075
849	32070
850	32070
851	32070
852	32072
853	32070
854	32072
855	32070
856	32077
857	32070
858	32070
859	32070
860	32072
861	32070
862	32070
863	32075
864	32069
865	32072
866	32069
867	32072
868	32069
869	32070
870	32069
871	32069
872	32070
873	32070
874	32069
875	32069
876	32072
877	32069
878	32072
879	32070
880	32070
881	32073
882	32069
883	32070
884	32070
885	32073
886	32071
887	32073
888	32071
889	32071
890	32070
891	32071
892	32070
893	32071
894	32070
895	32074
896	32072
897	32070
898	32072
899	32071
900	32070
901	32070
902	32070
903	32070
904	32071
905	32074
906	32070
907	32073
908	32070
909	32072
910	32070
911	32070
912	32073
913	32070
914	32071
915	49586
916	32071
917	32074
918	32071
919	32071
920	32070
921	32071
922	32073
923	32071
924	32073
925	32071
926	32071
927	32071
928	32070
929	32071
930	32070
931	32072
932	32070
933	32072
934	32070
935	32072
936	32072
937	32070
938	32070
939	32071
940	32070
941	32070
942	32072
943	32070
944	32072
945	32072
946	32072
947	32070
948	32070
949	32070
950	32075
951	32070
952	32070
953	32072
954	32070
955	32074
956	32070
957	32070
958	32070
959	32072
960	32070
961	32070
962	32070
963	32075
964	32072
965	32069
966	32077
967	32069
968	32069
969	32075
970	32069
971	32069
972	32074
973	32072
974	32070
975	32074
976	32070
977	32070
978	32075
979	32069
980	32075
981	32069
982	32075
983	32069
984	32077
985	32069
986	32077
987	32070
988	32071
989	32070
990	32069
991	32069
992	32070
993	32071
994	32069
995	32071
996	32069
997	32071
998	32073
999	32070
1000	32075
