ITERNUM	METIME
246	2052513
247	2052554
248	2052504
249	2052644
250	2053130
251	2052500
252	2053071
253	2052522
254	2052493
255	2052493
256	2052622
257	2052501
258	2052543
259	2053083
260	2052516
261	2052488
262	2052514
263	2052754
264	2052529
265	2052510
266	2053096
267	2052481
268	2052526
269	2052514
270	2052624
271	2052496
272	2052523
273	2053083
274	2052520
275	2052493
276	2052513
277	2052632
278	2052612
279	2052503
280	2053099
281	2052531
282	2052499
283	2052539
284	2052721
285	2052492
286	2052509
287	2053093
288	2052504
289	2052521
290	2052518
291	2052640
292	2052518
293	2052507
294	2053092
295	2052574
296	2053009
297	2052488
298	2052642
299	2052512
300	2052519
301	2053065
302	2052509
303	2052503
304	2052513
305	2052748
306	2052515
307	2052576
308	2053107
309	2052516
310	2052512
311	2052561
312	2052605
313	2052539
314	2052497
315	2053088
316	2052496
317	2052767
318	2052501
319	2052645
320	2052505
321	2052519
322	2053096
323	2052589
324	2052546
325	2052401
326	2052593
327	2052506
328	2052504
329	2052511
330	2053104
331	2052514
332	2052507
333	2052890
334	2052640
335	2052504
336	2052516
337	2053069
338	2052490
339	2052488
340	2052667
341	2052524
342	2052516
343	2052499
344	2053101
345	2052507
346	2052507
347	2052824
348	2052634
349	2052523
350	2052495
351	2053111
352	2052507
353	2052490
354	2052611
355	2052501
356	2052504
357	2052522
358	2053091
359	2052515
360	2052517
361	2052621
362	2052500
363	2052517
364	2052516
365	2053092
366	2052501
367	2052493
368	2052817
369	2052479
370	2052505
371	2052490
372	2052509
373	2052502
374	2052498
375	2053441
376	2052523
377	2052508
378	2052504
379	2052495
380	2052501
381	2052517
382	2053440
383	2052510
384	2052476
385	2052537
386	2052509
387	2052513
388	2052502
389	2053617
390	2052517
391	2052485
392	2052490
393	2052477
394	2052499
395	2052507
396	2053416
397	2052497
398	2052535
399	2052500
400	2052511
401	2052524
402	2052510
403	2053432
404	2052530
405	2052518
406	2052518
407	2052516
408	2052513
409	2052505
410	2053614
411	2052509
412	2052521
413	2053117
414	2052536
415	2052504
416	2052525
417	2052548
418	2052525
419	2052654
420	2053097
421	2052604
422	2052512
423	2052523
424	2052546
425	2052497
426	2052494
427	2053081
428	2052618
429	2052261
430	2052507
431	2052563
432	2052507
433	2052490
434	2053163
435	2052954
436	2052107
437	2052534
438	2052508
439	2052519
440	2052511
441	2053105
442	2052632
443	2052488
444	2052515
445	2052502
446	2052604
447	2052500
448	2053065
449	2052630
450	2052508
451	2052535
452	2052477
453	2052515
454	2052512
455	2052485
456	2052656
457	2052517
458	2052518
459	2053337
460	2051888
461	2052468
462	2052522
463	2052628
464	2052516
465	2052532
466	2053306
467	2052508
468	2052512
469	2052486
470	2052601
471	2052499
472	2052508
473	2053358
474	2052483
475	2052592
476	2052489
477	2052645
478	2052497
479	2052512
480	2053297
481	2052486
482	2052489
483	2052514
484	2052651
485	2052493
486	2052498
487	2053282
488	2052523
489	2052480
490	2052503
491	2052625
492	2052490
493	2052509
494	2053356
495	2052516
496	2053099
497	2052507
498	2052453
499	2052533
500	2052531
