ITERNUM	METIME
559	513138
560	513144
561	513137
562	513135
563	513136
564	513134
565	513135
566	513135
567	513145
568	513133
569	513135
570	513138
571	513140
572	513138
573	513139
574	513139
575	513132
576	513136
577	513142
578	513138
579	513134
580	513143
581	513145
582	513137
583	513133
584	513143
585	513138
586	513136
587	513131
588	513139
589	513135
590	513136
591	513137
592	513136
593	513136
594	513142
595	513147
596	513131
597	513129
598	513139
599	513143
600	513141
601	513138
602	513148
603	513140
604	513135
605	513136
606	513133
607	513140
608	513137
609	513142
610	513135
611	513140
612	513128
613	513134
614	513135
615	513139
616	513140
617	513144
618	513132
619	513126
620	513132
621	513131
622	513918
623	513136
624	513133
625	513132
626	513135
627	513134
628	513140
629	513136
630	513134
631	513132
632	513139
633	513129
634	513168
635	513139
636	513749
637	513145
638	513138
639	513144
640	513138
641	513142
642	513130
643	513144
644	513144
645	513139
646	513135
647	513137
648	513134
649	513140
650	513918
651	513145
652	513140
653	513134
654	513136
655	513133
656	513139
657	513133
658	513147
659	513135
660	513262
661	513135
662	513138
663	513135
664	536793
665	513148
666	513140
667	513132
668	513137
669	513134
670	513139
671	513129
672	513146
673	513133
674	513254
675	513132
676	513137
677	513137
678	513716
679	513148
680	513142
681	513130
682	513133
683	513141
684	513135
685	513140
686	513141
687	513133
688	513255
689	513132
690	513139
691	513136
692	513920
693	513134
694	513141
695	513139
696	513131
697	513140
698	513137
699	513134
700	513134
701	513137
702	513257
703	513139
704	513144
705	513140
706	513136
707	513136
708	513135
709	513143
710	513140
711	513137
712	513132
713	513131
714	513135
715	513136
716	513255
717	513134
718	513140
719	513133
720	513142
721	513133
722	513137
723	513133
724	513138
725	513145
726	513140
727	513136
728	513139
729	513131
730	513372
731	513140
732	513135
733	513135
734	513135
735	513137
736	513139
737	513133
738	513136
739	513145
740	513133
741	513134
742	513134
743	513135
744	513269
745	513134
746	513142
747	513133
748	513135
749	513134
750	513132
751	513129
752	513127
753	513139
754	513145
755	513138
756	513140
757	513134
758	513257
759	513134
760	513139
761	513136
762	513136
763	513134
764	513148
765	513138
766	513143
767	513139
768	513139
769	513137
770	513140
771	513141
772	513256
773	513131
774	513141
775	513136
776	513137
777	513134
778	513136
779	513138
780	513141
781	513130
782	513131
783	513139
784	513130
785	513136
786	513262
787	513135
788	513142
789	513133
790	513141
791	513141
792	513136
793	513135
794	513139
795	513135
796	513134
797	513140
798	513143
799	513131
800	513258
801	513136
802	513171
803	513134
804	513129
805	513141
806	513134
807	513136
808	513139
809	513137
810	513133
811	513136
812	513142
813	513196
814	513383
815	513137
816	513142
817	513135
818	513134
819	513144
820	513137
821	513137
822	513133
823	513139
824	513133
825	513137
826	513137
827	513141
828	513269
829	513139
830	513144
831	513137
832	513136
833	513131
834	513134
835	513140
836	513140
837	513140
838	513131
839	513135
840	513135
841	513134
842	513260
843	513134
844	513137
845	513137
846	513131
847	513135
848	513134
849	513134
850	513139
851	513149
852	513136
853	513132
854	513144
855	513130
856	513266
857	513149
858	513139
859	513135
860	513145
861	513141
862	513133
863	513141
864	513140
865	513141
866	513140
867	513137
868	513139
869	513145
870	513253
871	513139
872	513133
873	513133
874	513138
875	513140
876	513129
877	513137
878	513138
879	513143
880	513140
881	513133
882	513139
883	513140
884	513255
885	513140
886	513139
887	513130
888	513130
889	513144
890	513136
891	513126
892	513133
893	513139
894	513139
895	513138
896	513131
897	513192
898	513384
899	513134
900	513144
901	513133
902	513137
903	513137
904	513135
905	513130
906	513136
907	513146
908	513142
909	513141
910	513138
911	513138
912	513263
913	513138
914	513145
915	513138
916	513133
917	513136
918	513136
919	513136
920	513135
921	513135
922	513137
923	513140
924	513139
925	513136
926	513267
927	513133
928	513135
929	513130
930	513133
931	513131
932	513128
933	513137
934	513133
935	513134
936	513132
937	513139
938	513140
939	513140
940	513253
941	513137
942	513140
943	513133
944	513137
945	513134
946	513133
947	513136
948	513145
949	513141
950	513138
951	513139
952	513136
953	513137
954	513256
955	513142
956	513136
957	513139
958	513134
959	513138
960	513133
961	513139
962	513132
963	513142
964	513728
965	513131
966	513135
967	513135
968	513135
969	513138
970	513167
971	513135
972	513139
973	513141
974	513138
975	513131
976	513136
977	513145
978	513937
979	513133
980	513132
981	513194
982	513260
983	513139
984	513140
985	513134
986	513142
987	513129
988	513134
989	513136
990	513136
991	513135
992	513712
993	513137
994	513138
995	513136
996	513140
997	513135
998	513136
999	513127
1000	513137
