ITERNUM	METIME
486	2000
487	2006
488	2004
489	2000
490	2004
491	2004
492	2000
493	2004
494	2006
495	2000
496	2006
497	2004
498	2001
499	2004
500	2004
501	2001
502	2004
503	2006
504	2001
505	2004
506	2004
507	2001
508	2004
509	2004
510	2003
511	2004
512	2006
513	2001
514	2004
515	2004
516	2002
517	2004
518	2004
519	2003
520	2004
521	2004
522	2002
523	2004
524	2004
525	2001
526	2006
527	2004
528	2003
529	2004
530	2004
531	2002
532	2004
533	2004
534	2001
535	2006
536	2004
537	2002
538	2004
539	2004
540	2002
541	2004
542	2006
543	2001
544	2006
545	2004
546	2001
547	2004
548	2004
549	2001
550	2004
551	2006
552	2001
553	2004
554	2004
555	2001
556	2004
557	2004
558	2003
559	2004
560	2006
561	2001
562	2004
563	2004
564	2001
565	2004
566	2004
567	2002
568	2004
569	2004
570	2000
571	2004
572	2004
573	2000
574	2006
575	2004
576	2002
577	2004
578	2004
579	2000
580	2004
581	2004
582	2000
583	2006
584	2004
585	2000
586	2004
587	2004
588	2000
589	2004
590	2006
591	2000
592	2006
593	2004
594	2000
595	2004
596	2004
597	2000
598	2004
599	2006
600	2000
601	2004
602	2004
603	2000
604	2004
605	2004
606	2003
607	2004
608	2006
609	2001
610	2004
611	2004
612	2002
613	2004
614	2004
615	2004
616	2004
617	2004
618	2003
619	2004
620	2004
621	2004
622	2006
623	2004
624	2006
625	2004
626	2004
627	2004
628	2004
629	2004
630	2004
631	2006
632	2004
633	2004
634	2004
635	2004
636	2004
637	2004
638	2006
639	2004
640	2006
641	2004
642	2004
643	2004
644	2004
645	2004
646	2004
647	2006
648	2004
649	2004
650	2003
651	2004
652	2004
653	2002
654	2006
655	2004
656	2004
657	2004
658	2004
659	2001
660	2004
661	2006
662	2000
663	2006
664	2004
665	2000
666	2004
667	2004
668	2000
669	2004
670	2006
671	2000
672	2006
673	2004
674	2000
675	2004
676	2004
677	2002
678	2004
679	2007
680	2001
681	2004
682	2004
683	2002
684	2004
685	2004
686	2005
687	2004
688	2004
689	2004
690	2004
691	2004
692	2004
693	2006
694	2004
695	2006
696	2004
697	2004
698	2004
699	2004
700	2004
701	2004
702	2006
703	2004
704	2004
705	2004
706	2004
707	2000
708	2004
709	2006
710	2000
711	2006
712	2004
713	2000
714	2004
715	2004
716	2002
717	2004
718	2006
719	2004
720	2006
721	2004
722	2004
723	2004
724	2004
725	2006
726	2004
727	2006
728	2004
729	2004
730	2004
731	2004
732	2004
733	2004
734	2004
735	2004
736	2006
737	2004
738	2003
739	2004
740	2004
741	2003
742	2004
743	2004
744	2002
745	2006
746	2004
747	2001
748	2004
749	2004
750	2001
751	2004
752	2004
753	2000
754	2006
755	2004
756	2000
757	2004
758	2004
759	2000
760	2004
761	2006
762	2000
763	2006
764	2004
765	2001
766	2004
767	2004
768	2003
769	2004
770	2006
771	2004
772	2006
773	2004
774	2004
775	2004
776	2004
777	2004
778	2004
779	2006
780	2004
781	2004
782	2004
783	2004
784	2004
785	2004
786	2006
787	2003
788	2006
789	2004
790	2003
791	2004
792	2004
793	2001
794	2004
795	2006
796	2000
797	2004
798	2004
799	2000
800	2004
801	2004
802	2002
803	2004
804	2006
805	2000
806	2004
807	2004
808	2000
809	2004
810	2004
811	2003
812	2004
813	2006
814	2000
815	2004
816	2004
817	2001
818	2004
819	2004
820	2004
821	2004
822	2004
823	2003
824	2004
825	2004
826	2004
827	2006
828	2004
829	2006
830	2004
831	2004
832	2004
833	2004
834	2004
835	2004
836	2006
837	2004
838	2004
839	2004
840	2004
841	2004
842	2004
843	2006
844	2004
845	2006
846	2004
847	2004
848	2004
849	2004
850	2004
851	2004
852	2006
853	2004
854	2005
855	2004
856	2004
857	2003
858	2004
859	2006
860	2001
861	2006
862	2004
863	2002
864	2004
865	2004
866	2001
867	2004
868	2006
869	2000
870	2006
871	2004
872	2000
873	2004
874	2004
875	2000
876	2004
877	2006
878	2000
879	2004
880	2004
881	2000
882	2004
883	2004
884	2002
885	2004
886	2006
887	2000
888	2004
889	2004
890	2000
891	2004
892	2004
893	2002
894	2004
895	2004
896	2000
897	2004
898	2004
899	2000
900	2006
901	2004
902	2002
903	2004
904	2004
905	2000
906	2004
907	2004
908	2000
909	2006
910	2004
911	2000
912	2004
913	2004
914	2000
915	2004
916	2006
917	2000
918	2006
919	2004
920	2000
921	2004
922	2004
923	2000
924	2004
925	2006
926	2000
927	2006
928	2004
929	2000
930	2004
931	2004
932	2000
933	2004
934	2006
935	2000
936	2004
937	2004
938	2000
939	2004
940	2004
941	2002
942	2004
943	2006
944	2000
945	2004
946	2004
947	2000
948	2004
949	2004
950	2002
951	2004
952	2004
953	2000
954	2004
955	2004
956	2000
957	2006
958	2004
959	2002
960	2004
961	2004
962	2000
963	2004
964	2004
965	2000
966	2006
967	2004
968	2000
969	2004
970	2004
971	2000
972	2004
973	2006
974	2000
975	2006
976	2004
977	2000
978	2004
979	2004
980	2000
981	2004
982	2006
983	2000
984	2006
985	2004
986	2000
987	2004
988	2004
989	2004
990	1999
991	2006
992	2004
993	2004
994	1999
995	2004
996	2004
997	2004
998	2000
999	2004
1000	2006
