ITERNUM	METIME
304	8015
305	8019
306	8019
307	8012
308	8020
309	8020
310	8011
311	8012
312	8019
313	8018
314	8012
315	8019
316	8019
317	8016
318	8012
319	8019
320	8019
321	8011
322	8019
323	8019
324	8020
325	8012
326	8019
327	8017
328	8012
329	8014
330	8019
331	8020
332	8013
333	8019
334	8019
335	8015
336	8013
337	8020
338	8017
339	8012
340	8017
341	8017
342	8020
343	8013
344	8019
345	8020
346	8015
347	8012
348	8019
349	8018
350	8012
351	8017
352	8017
353	8020
354	8013
355	8017
356	8019
357	8018
358	8013
359	8019
360	8019
361	8013
362	8012
363	8017
364	8020
365	8013
366	8014
367	8019
368	8019
369	8011
370	8019
371	8019
372	8019
373	8013
374	8019
375	8020
376	8017
377	8011
378	8019
379	8019
380	8011
381	8012
382	8019
383	8017
384	8012
385	8016
386	8019
387	8019
388	8012
389	8019
390	8019
391	8018
392	8014
393	8019
394	8017
395	8018
396	8012
397	8018
398	8019
399	8015
400	8012
401	8019
402	8019
403	8012
404	8013
405	8017
406	8019
407	8012
408	8013
409	8019
410	8019
411	8010
412	8019
413	8020
414	8020
415	8013
416	8014
417	8019
418	8019
419	8014
420	8013
421	8019
422	8017
423	8019
424	8013
425	8011
426	8020
427	8019
428	8019
429	8013
430	8018
431	8020
432	8019
433	8011
434	8013
435	8019
436	8017
437	8020
438	8013
439	8013
440	8019
441	8020
442	8014
443	8013
444	8019
445	8019
446	8019
447	8011
448	8013
449	8019
450	8018
451	8017
452	8013
453	8018
454	8019
455	8019
456	8013
457	8013
458	8019
459	8020
460	8018
461	8011
462	8019
463	8019
464	8017
465	8013
466	8013
467	8017
468	8019
469	8019
470	8013
471	8018
472	8019
473	8019
474	8013
475	8011
476	8019
477	8019
478	8017
479	8019
480	8014
481	8012
482	8013
483	8019
484	8019
485	8019
486	8019
487	8017
488	8013
489	8012
490	8014
491	8019
492	8018
493	8019
494	8019
495	8012
496	8013
497	8014
498	8019
499	8020
500	8019
501	8019
502	8016
503	8012
504	8013
505	8017
506	8017
507	8019
508	8019
509	8016
510	8013
511	8014
512	8016
513	8019
514	8020
515	8020
516	8018
517	8012
518	8013
519	8016
520	8018
521	8020
522	8019
523	8017
524	8013
525	8013
526	8016
527	8019
528	8020
529	8019
530	8017
531	8011
532	8014
533	8019
534	8018
535	8019
536	8019
537	8012
538	8013
539	8013
540	8019
541	8019
542	8020
543	8021
544	8013
545	8012
546	8015
547	8019
548	8017
549	8020
550	8015
551	8013
552	8014
553	8020
554	8020
555	8020
556	8019
557	8013
558	8013
559	8014
560	8019
561	8019
562	8017
563	8013
564	8014
565	8011
566	8019
567	8019
568	8019
569	8017
570	8013
571	8013
572	8020
573	8017
574	8019
575	8020
576	8011
577	8014
578	8019
579	8019
580	8019
581	8019
582	8013
583	8014
584	8018
585	8019
586	8019
587	8018
588	8013
589	8013
590	8015
591	8019
592	8019
593	8019
594	8013
595	8013
596	8017
597	8019
598	8020
599	8019
600	8013
601	8011
602	8014
603	8019
604	8017
605	8019
606	8019
607	8019
608	8016
609	8014
610	8014
611	8014
612	8015
613	8020
614	8019
615	8017
616	8020
617	8019
618	8012
619	8014
620	8014
621	8014
622	8019
623	8020
624	8019
625	8019
626	8018
627	8016
628	8013
629	8012
630	8014
631	8019
632	8017
633	8019
634	8019
635	8019
636	8014
637	8014
638	8014
639	8016
640	8018
641	8019
642	8019
643	8017
644	8014
645	8014
646	8011
647	8014
648	8019
649	8020
650	8019
651	8019
652	8016
653	8013
654	8012
655	8013
656	8019
657	8017
658	8019
659	8019
660	8015
661	8013
662	8013
663	8013
664	8020
665	8019
666	8020
667	8020
668	8012
669	8014
670	8013
671	8015
672	8020
673	8022
674	8017
675	8019
676	8014
677	8013
678	8014
679	8019
680	8019
681	8019
682	8018
683	8015
684	8014
685	8012
686	8017
687	8019
688	8017
689	8020
690	8018
691	8013
692	8013
693	8015
694	8019
695	8019
696	8017
697	8019
698	8013
699	8011
700	8014
701	8019
702	8017
703	8019
704	8019
705	8013
706	8013
707	8014
708	8019
709	8019
710	8018
711	8019
712	8014
713	8012
714	8015
715	8019
716	8018
717	8019
718	8017
719	8013
720	8013
721	8018
722	8019
723	8019
724	8017
725	8014
726	8014
727	8012
728	8014
729	8014
730	8012
731	8014
732	8014
733	8014
734	8014
735	8014
736	8014
737	8014
738	8012
739	8014
740	8014
741	8013
742	8014
743	8014
744	8013
745	8014
746	8015
747	8014
748	8014
749	8014
750	8014
751	8014
752	8012
753	8014
754	8014
755	8012
756	8014
757	8014
758	8014
759	8014
760	8014
761	8014
762	8016
763	8014
764	8014
765	8014
766	8012
767	8014
768	8014
769	8012
770	8014
771	8014
772	8014
773	8014
774	8015
775	8016
776	8017
777	8017
778	8019
779	8019
780	8017
781	8019
782	8019
783	8017
784	8020
785	8019
786	8019
787	8019
788	8020
789	8019
790	8019
791	8018
792	8020
793	8019
794	8017
795	8020
796	8019
797	8017
798	8019
799	8019
800	8019
801	8019
802	8019
803	8019
804	8019
805	8017
806	8020
807	8019
808	8017
809	8019
810	8019
811	8017
812	8019
813	8019
814	8019
815	8019
816	8018
817	8019
818	8019
819	8017
820	8019
821	8019
822	8017
823	8019
824	8019
825	8017
826	8019
827	8019
828	8020
829	8019
830	8019
831	8019
832	8019
833	8017
834	8019
835	8019
836	8017
837	8019
838	8019
839	8018
840	8019
841	8019
842	8019
843	8019
844	8019
845	8019
846	8020
847	8017
848	8019
849	8019
850	8018
851	8019
852	8019
853	8019
854	8019
855	8019
856	8019
857	8019
858	8017
859	8016
860	8014
861	8012
862	8014
863	8014
864	8012
865	8014
866	8014
867	8014
868	8014
869	8014
870	8014
871	8801
872	8014
873	8014
874	8014
875	8014
876	8016
877	8019
878	8017
879	8020
880	8019
881	8017
882	8019
883	8019
884	8019
885	8020
886	8019
887	8019
888	8019
889	8019
890	8019
891	8015
892	8012
893	8014
894	8014
895	8012
896	8014
897	8014
898	8014
899	8014
900	8014
901	8014
902	8018
903	8017
904	8019
905	8019
906	8017
907	8019
908	8019
909	8017
910	8019
911	8019
912	8018
913	8019
914	8016
915	8014
916	8014
917	8014
918	8014
919	8014
920	8012
921	8014
922	8014
923	8014
924	8019
925	8019
926	8017
927	8019
928	8019
929	8019
930	8020
931	8019
932	8019
933	8017
934	8012
935	8014
936	8014
937	8012
938	8014
939	8014
940	8014
941	8016
942	8019
943	8019
944	8019
945	8020
946	8019
947	8019
948	8017
949	8019
950	8017
951	8012
952	8014
953	8014
954	8014
955	8014
956	8014
957	8015
958	8019
959	8017
960	8019
961	8019
962	8017
963	8020
964	8019
965	8017
966	8015
967	8014
968	8014
969	8014
970	8014
971	8014
972	8015
973	8017
974	8019
975	8019
976	8017
977	8019
978	8019
979	8016
980	8014
981	8014
982	8014
983	8014
984	8016
985	8019
986	8019
987	8017
988	8019
989	8019
990	8015
991	8014
992	8014
993	8012
994	8014
995	8019
996	8019
997	8019
998	8019
999	8019
1000	8019
