"ITERNUM"	"METIME1"	"METIME2"
450	16034	16035
451	16037	16036
452	16034	16037
453	16037	16031
454	16037	16035
455	16038	16033
456	16036	16037
457	16034	16035
458	16037	16035
459	16034	16037
460	16036	16034
461	16037	16035
462	16038	16031
463	16038	16037
464	16035	16033
465	16038	16035
466	16034	16035
467	16037	16037
468	16032	16037
469	16038	16033
470	16037	16034
471	16038	16033
472	16036	16036
473	16037	16031
474	16038	16035
475	16033	16037
476	16035	16037
477	16033	16035
478	16037	16035
479	16035	16037
480	16035	16033
481	16036	16037
482	16038	16031
483	16038	16037
484	16034	16034
485	16036	16037
486	16033	16035
487	16038	16037
488	16032	16037
489	16036	16033
490	16038	16035
491	16038	16033
492	16036	16037
493	16032	16036
494	16038	16035
495	16034	16037
496	16036	16034
497	16035	16037
498	16038	16031
499	16038	16037
500	16033	16035
501	16036	16037
502	16034	16035
503	16037	16037
504	16034	16037
505	16036	16033
506	16038	16035
507	16038	16033
508	16036	16037
509	16032	16037
510	16038	16035
511	16034	16040
512	16036	16034
513	16036	16037
514	16038	16031
515	16038	16035
516	16034	16034
517	16036	16038
518	16034	16035
519	16038	16035
520	16032	16038
521	16036	16034
522	16038	16035
523	16037	16031
524	16038	16037
525	16034	16034
526	16037	16035
527	16033	16035
528	16037	16037
529	16031	16037
530	16037	16032
531	16038	16037
532	16038	16033
533	16036	16037
534	16036	16032
535	16038	16035
536	16033	16037
537	16036	16036
538	16034	16035
539	16038	16031
540	16038	16037
541	16036	16033
542	16038	16035
543	16034	16034
544	16038	16037
545	16032	16037
546	16038	16034
547	16035	16035
548	16038	16033
549	16036	16037
550	16035	16033
551	16037	16035
552	16034	16036
553	16035	16037
554	16031	16037
555	16038	16034
556	16035	16037
557	16036	16033
558	16035	16037
559	16038	16031
560	16038	16038
561	16032	16036
562	16036	16037
563	16034	16035
564	16037	16037
565	16032	16036
566	16036	16033
567	16040	16035
568	16038	16033
569	16036	16037
570	16035	16033
571	16038	16035
572	16034	16037
573	16036	16037
574	16032	16037
575	16037	16034
576	16036	16037
577	16035	16033
578	16035	16037
579	16038	16031
580	16037	16036
581	16035	16034
582	16036	16037
583	16034	16035
584	16038	16035
585	16032	16037
586	16036	16037
587	16035	16034
588	16038	16031
589	16035	16037
590	16036	16033
591	16037	16035
592	16037	16031
593	16036	16037
594	16032	16038
595	16037	16034
596	16034	16035
597	16035	16037
598	16032	16037
599	16037	16035
600	16033	16035
601	16036	16037
602	16031	16037
603	16038	16034
604	16035	16035
605	16036	16036
606	16033	16036
607	16038	16033
608	16037	16034
609	16036	16033
610	16036	16037
611	16037	16031
612	16038	16035
613	16037	16033
614	16036	16037
615	16037	16031
616	16038	16035
617	16038	16033
618	16036	16037
619	16038	16031
620	16038	16035
621	16038	16033
622	16037	16041
623	16037	16032
624	16037	16034
625	16035	16035
626	16036	16036
627	16038	16030
628	16037	16035
629	16037	16037
630	16032	16037
631	16037	16035
632	16036	16032
633	16037	16036
634	16036	16032
635	16037	16035
636	16038	16035
637	16033	16036
638	16035	16037
639	16035	16032
640	16038	16035
641	16037	16032
642	16036	16037
643	16037	16034
644	16033	16035
645	16037	16037
646	16035	16033
647	16037	16035
648	16037	16031
649	16038	16037
650	16038	16037
651	16033	16035
652	16037	16035
653	16036	16034
654	16035	16037
655	16038	16030
656	16037	16035
657	16038	16037
658	16031	16037
659	16037	16035
660	16037	16030
661	16037	16036
662	16035	16037
663	16031	16037
664	16038	16035
665	16037	16032
666	16036	16036
667	16035	16036
668	16033	16035
669	16038	16037
670	16035	16033
671	16036	16037
672	16037	16035
673	16033	16037
674	16035	16036
675	16035	16033
676	16037	16034
677	16038	16036
678	16033	16037
679	16036	16036
680	16037	16030
681	16038	16037
682	16035	16037
683	16031	16036
684	16037	16035
685	16037	16032
686	16036	16037
687	16035	16037
688	16034	16035
689	16038	16036
690	16035	16033
691	16035	16037
692	16037	16033
693	16036	16035
694	16035	16036
695	16031	16037
696	16038	16035
697	16038	16031
698	16036	16036
699	16036	16037
700	16033	16034
701	16038	16035
702	16034	16033
703	16036	16037
704	16037	16031
705	16038	16035
706	16035	16037
707	16031	16037
708	16037	16035
709	16037	16031
710	16037	16037
711	16036	16035
712	16036	16035
713	16037	16035
714	16033	16037
715	16035	16037
716	16038	16030
717	16037	16035
718	16038	16034
719	16035	16037
720	16037	16035
721	16037	16034
722	16034	16036
723	16035	16036
724	16037	16034
725	16037	16034
726	16037	16036
727	16035	16036
728	16037	16034
729	16034	16033
730	16037	16036
731	16035	16036
732	16037	16034
733	16040	16035
734	16037	16036
735	16035	16035
736	16035	16034
737	16037	16034
738	16037	16036
739	16035	16036
740	16037	16034
741	16037	16034
742	16033	16036
743	16035	16036
744	16035	16036
745	16037	16034
746	16037	16036
747	16035	16036
748	16033	16036
749	16037	16034
750	16037	16036
751	16035	16036
752	16035	16036
753	16036	16031
754	16037	16036
755	16035	16036
756	16035	16036
757	16037	16034
758	16037	16034
759	16034	16036
760	16035	16036
761	16037	16034
762	16037	16036
763	16035	16035
764	16033	16036
765	16037	16034
766	16586	16039
767	16035	16036
768	16036	16030
769	16037	16034
770	16037	16036
771	16035	16036
772	16037	16036
773	16037	16031
774	16036	16036
775	16035	16036
776	16037	16034
777	16037	16034
778	16037	16036
779	16035	16036
780	16035	16035
781	16153	16034
782	16037	16036
783	16035	16036
784	16035	16036
785	16037	16034
786	16037	16036
787	16034	16033
788	16035	16036
789	16037	16034
790	16037	16036
791	16035	16036
792	16035	16036
793	16037	16030
794	16037	16036
795	16035	16036
796	16035	16036
797	16037	16034
798	16037	16036
799	16034	16032
800	16035	16036
801	16037	16034
802	16037	16036
803	16035	16036
804	16035	16036
805	16034	16034
806	16037	16036
807	16035	16036
808	16035	16036
809	16037	16034
810	16035	16034
811	16035	16036
812	16035	16036
813	16037	16034
814	16037	16036
815	16034	16033
816	16035	16036
817	16037	16034
818	16037	16034
819	16035	16036
820	16033	16033
821	16037	16034
822	16037	16034
823	16035	16036
824	16035	16036
825	16033	16034
826	16037	16034
827	16035	16036
828	16035	16036
829	16037	16033
830	16036	16034
831	16035	16036
832	16035	16036
833	16037	16034
834	16036	16031
835	16037	16036
836	16035	16036
837	16037	16034
838	16037	16034
839	16037	16032
840	16035	16036
841	16037	16034
842	16037	16034
843	16037	16036
844	16036	16037
845	16034	16034
846	16037	16034
847	16038	16036
848	16035	16036
849	16037	16034
850	16033	16034
851	16037	16036
852	16035	16036
853	16037	16034
854	16037	16035
855	16033	16036
856	16035	16036
857	16037	16034
858	16037	16034
859	16037	16036
860	16032	16036
861	16037	16034
862	16037	16034
863	16037	16036
864	16035	16034
865	16037	16034
866	16037	16034
867	16037	16036
868	16035	16036
869	16033	16034
870	16037	16034
871	16037	16036
872	16035	16036
873	16035	16034
874	16036	16034
875	16037	16036
876	16035	16036
877	16035	16036
878	16034	16033
879	16037	16036
880	16035	16036
881	16035	16036
882	16037	16030
883	16037	16036
884	16035	16036
885	16035	16036
886	16037	16032
887	16036	16036
888	16035	16036
889	16035	16036
890	16037	16034
891	16034	16037
892	16035	16036
893	16035	16036
894	16037	16034
895	16033	16036
896	16035	16036
897	16035	16036
898	16037	16034
899	16033	16039
900	16035	16036
901	16035	16036
902	16037	16034
903	16037	16036
904	16032	16037
905	16035	16036
906	16037	16034
907	16037	16036
908	16035	16033
909	16035	16036
910	16037	16034
911	16037	16034
912	16035	16036
913	16032	16034
914	16037	16034
915	16037	16035
916	16035	16036
917	16035	16035
918	16035	16034
919	16037	16034
920	16035	16036
921	16035	16036
922	16036	16030
923	16037	16034
924	16037	16036
925	16035	16036
926	16037	16034
927	16035	16034
928	16037	16036
929	16035	16036
930	16037	16034
931	16034	16033
932	16037	16036
933	16035	16036
934	16037	16034
935	16037	16030
936	16037	16036
937	16035	16036
938	16037	16034
939	16037	16034
940	16034	16036
941	16035	16037
942	16037	16034
943	16037	16034
944	16033	16036
945	16035	16036
946	16037	16034
947	16037	16034
948	16036	16032
949	16035	16036
950	16035	16036
951	16037	16035
952	16037	16032
953	16035	16036
954	16035	16036
955	16038	16035
956	16037	16034
957	16035	16036
958	16035	16036
959	16037	16034
960	16037	16035
961	16033	16036
962	16035	16036
963	16037	16031
964	16038	16037
965	16035	16037
966	16033	16037
967	16037	16034
968	16033	16037
969	16036	16036
970	16035	16032
971	16038	16035
972	16038	16036
973	16034	16037
974	16035	16037
975	16033	16035
976	16037	16037
977	16035	16032
978	16035	16037
979	16038	16034
980	16036	16036
981	16035	16037
982	16034	16037
983	16037	16034
984	16038	16032
985	16036	16037
986	16037	16034
987	16035	16035
988	16037	16037
989	16032	16036
990	16037	16035
991	16038	16030
992	16037	16037
993	16036	16036
994	16033	16034
995	16038	16035
996	16037	16032
997	16035	16037
998	16037	16035
999	16035	16034
1000	16037	16037
