#ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS	STD
12452	1003	1003	1203	0	200	2	95	1.07
12453	1002	1002	1204	0	202	2	95	1.07
12454	1000	1000	1200	0	200	2	95	1.08
12455	1001	1001	1201	0	200	2	95	1.08
12456	1003	1003	1205	0	202	2	95	1.08
12457	1003	1003	1203	0	200	2	95	1.08
12458	1002	1002	1204	0	202	2	95	1.07
12459	1003	1003	1205	0	202	2	95	1.07
12460	1003	1003	1203	0	200	2	95	1.07
12461	1003	1003	1205	0	202	2	95	1.07
12462	1004	1003	1206	1	203	3	95	1.07
12463	1002	1002	1204	0	202	2	95	1.07
12464	1003	1003	1205	0	202	2	95	1.07
12465	1003	1003	1203	0	200	2	95	1.07
12466	1003	1003	1203	0	200	2	95	1.07
12467	1003	1003	1203	0	200	2	95	1.07
12468	1003	1003	1203	0	200	2	95	1.07
12469	1005	1004	1207	1	203	3	95	1.07
12470	1001	1001	1201	0	200	2	95	1.07
12471	999	999	1199	0	200	2	95	1.08
12472	1003	1003	1205	0	202	2	95	1.08
12473	1002	1002	1204	0	202	2	95	1.08
12474	1003	1003	1203	0	200	2	95	1.08
12475	1003	1003	1203	0	200	2	95	1.08
12476	1002	1002	1204	0	202	2	95	1.07
12477	1003	1003	1203	0	200	2	95	1.07
12478	1003	1003	1205	0	202	2	95	1.07
12479	1003	1003	1204	0	201	2	95	1.07
12480	1003	1003	1203	0	200	2	95	1.07
12481	1002	1002	1204	0	202	2	95	1.07
12482	1003	1003	1205	0	202	2	95	1.07
12483	1003	1003	1203	0	200	2	95	1.07
12484	1004	1003	1206	1	203	3	95	1.07
12485	1003	1003	1205	0	202	2	95	1.07
12486	1002	1002	1204	0	202	2	95	1.07
12487	999	999	1199	0	200	2	95	1.08
12488	1003	1003	1203	0	200	2	95	1.08
12489	1003	1003	1203	0	200	2	95	1.07
12490	1003	1003	1203	0	200	2	95	1.07
12491	1004	1003	1206	1	203	3	95	1.07
12492	1002	1002	1204	0	202	2	95	1.07
12493	1003	1003	1205	0	202	2	95	1.07
12494	1002	1002	1204	0	202	2	95	1.07
12495	1003	1003	1204	0	201	2	95	1.07
12496	1002	1002	1204	0	202	2	95	1.07
12497	1003	1003	1205	0	202	2	95	1.07
12498	1003	1003	1205	0	202	2	95	1.07
12499	1003	1003	1203	0	200	2	95	1.07
12500	1003	1003	1203	0	200	2	95	1.07
12501	1003	1003	1205	0	202	2	95	1.07
12502	1003	1003	1203	0	200	2	95	1.07
12503	999	999	1201	0	202	2	95	1.07
12504	1001	1001	1203	0	202	2	95	1.08
12505	1003	1003	1203	0	200	2	95	1.07
12506	1005	1004	1205	1	201	3	95	1.08
12507	1002	1002	1204	0	202	2	95	1.07
12508	1003	1003	1203	0	200	2	95	1.07
12509	1002	1002	1205	0	203	2	95	1.07
12510	1003	1003	1205	0	202	2	95	1.07
12511	1003	1003	1205	0	202	2	95	1.07
12512	1002	1002	1205	0	203	2	95	1.07
12513	1005	1004	1205	1	201	3	95	1.07
12514	1002	1002	1204	0	202	2	95	1.07
12515	1002	1002	1206	0	204	2	95	1.07
12516	1003	1003	1203	0	200	2	95	1.07
12517	1002	1002	1204	0	202	2	95	1.07
12518	1003	1003	1205	0	202	2	95	1.07
12519	999	999	1201	0	202	2	95	1.08
12520	1001	1001	1203	0	202	2	95	1.08
12521	1002	1002	1204	0	202	2	95	1.08
12522	1003	1003	1203	0	200	2	95	1.08
12523	1002	1003	1203	-1	200	2	95	1.08
12524	1003	1003	1203	0	200	2	95	1.07
12525	1003	1003	1203	0	200	2	95	1.07
12526	1003	1003	1205	0	202	2	95	1.07
12527	1003	1003	1205	0	202	2	95	1.07
12528	1005	1004	1207	1	203	3	95	1.07
12529	1003	1003	1205	0	202	2	95	1.07
12530	1003	1003	1203	0	200	2	95	1.07
12531	1003	1003	1205	0	202	2	95	1.07
12532	1003	1003	1204	0	201	2	95	1.07
12533	1002	1002	1204	0	202	2	95	1.07
12534	1002	1002	1204	0	202	2	95	1.07
12535	1002	1001	1202	1	201	3	95	1.07
12536	1000	1000	1202	0	202	2	95	1.07
12537	1002	1002	1204	0	202	2	95	1.07
12538	1002	1002	1202	0	200	2	95	1.07
12539	1002	1002	1204	0	202	2	95	1.07
12540	1003	1003	1203	0	200	2	95	1.07
12541	1002	1002	1202	0	200	2	95	1.07
12542	1002	1002	1207	0	205	3	95	1.07
12543	1003	1003	1203	0	200	2	95	1.07
12544	1003	1003	1205	0	202	2	95	1.07
12545	1003	1002	1204	1	202	2	95	1.07
12546	1003	1003	1205	0	202	2	95	1.07
12547	1003	1002	1204	1	202	2	95	1.07
12548	1003	1003	1205	0	202	2	95	1.07
12549	1003	1003	1203	0	200	2	95	1.07
12550	1004	1003	1206	1	203	3	95	1.07
12551	1001	1001	1203	0	202	2	95	1.07
12552	998	998	1200	0	202	2	95	1.08
12553	1003	1003	1205	0	202	2	95	1.08
12554	1003	1003	1205	0	202	2	95	1.08
12555	1002	1002	1204	0	202	2	95	1.08
12556	1003	1003	1203	0	200	2	95	1.08
12557	1005	1004	1205	1	201	3	95	1.08
12558	1003	1003	1203	0	200	2	95	1.08
12559	1003	1003	1203	0	200	2	95	1.08
12560	1003	1003	1205	0	202	2	95	1.08
12561	1003	1003	1205	0	202	2	95	1.08
12562	1002	1002	1204	0	202	2	95	1.07
12563	1003	1003	1203	0	200	2	95	1.07
12564	1005	1004	1207	1	203	3	95	1.07
12565	1003	1003	1205	0	202	2	95	1.07
12566	1003	1003	1205	0	202	2	95	1.07
12567	1002	1002	1204	0	202	2	95	1.07
12568	999	999	1201	0	202	2	95	1.08
12569	1002	1002	1204	0	202	2	95	1.08
12570	1003	1003	1205	0	202	2	95	1.08
12571	1003	1003	1205	0	202	2	95	1.08
12572	1005	1004	1206	1	202	3	95	1.08
12573	1003	1003	1205	0	202	2	95	1.08
12574	1003	1003	1205	0	202	2	95	1.08
12575	1003	1003	1205	0	202	2	95	1.08
12576	1003	1003	1205	0	202	2	95	1.08
12577	1003	1003	1203	0	200	2	95	1.08
12578	1003	1003	1205	0	202	2	95	1.08
12579	1005	1004	1207	1	203	3	95	1.08
12580	1003	1003	1205	0	202	2	95	1.08
12581	1003	1003	1205	0	202	2	95	1.08
12582	1002	1002	1204	0	202	2	95	1.07
12583	1003	1003	1205	0	202	2	95	1.07
12584	999	999	1199	0	200	2	95	1.08
12585	1002	1002	1202	0	200	2	95	1.08
12586	1004	1003	1208	1	205	3	95	1.08
12587	1003	1003	1203	0	200	2	95	1.08
12588	1002	1002	1204	0	202	2	95	1.08
12589	1003	1003	1205	0	202	2	95	1.08
12590	1003	1003	1204	0	201	2	95	1.08
12591	1003	1003	1203	0	200	2	95	1.08
12592	1003	1003	1203	0	200	2	95	1.08
12593	1003	1003	1203	0	200	2	95	1.08
12594	1005	1004	1205	1	201	3	95	1.08
12595	1002	1002	1204	0	202	2	95	1.08
12596	1002	1002	1204	0	202	2	95	1.08
12597	1002	1002	1206	0	204	2	95	1.08
12598	1003	1003	1205	0	202	2	95	1.07
12599	1002	1002	1204	0	202	2	95	1.07
