ITERNUM	METIME
573	4012
574	4005
575	4012
576	4010
577	4010
578	4010
579	4004
580	4012
581	4012
582	4010
583	4010
584	4004
585	4010
586	4012
587	4012
588	4010
589	4004
590	4011
591	4010
592	4012
593	4012
594	4012
595	4010
596	4010
597	4006
598	4010
599	4012
600	4005
601	4010
602	4010
603	4004
604	4010
605	4012
606	4012
607	4010
608	4010
609	4010
610	4010
611	4008
612	4012
613	4012
614	4002
615	4010
616	4010
617	4007
618	4012
619	4012
620	4010
621	4010
622	4010
623	4010
624	4012
625	4005
626	4010
627	4010
628	4003
629	4010
630	4012
631	4011
632	4010
633	4010
634	4010
635	4010
636	4007
637	4014
638	4012
639	4003
640	4010
641	4010
642	4011
643	4012
644	4012
645	4010
646	4010
647	4003
648	4010
649	4012
650	4005
651	4010
652	4010
653	4010
654	4010
655	4012
656	4012
657	4012
658	4003
659	4010
660	4010
661	4008
662	4012
663	4012
664	4010
665	4010
666	4006
667	4010
668	4012
669	4005
670	4010
671	4010
672	4010
673	4010
674	4011
675	4012
676	4010
677	4003
678	4010
679	4010
680	4010
681	4012
682	4012
683	4010
684	4010
685	4003
686	4012
687	4012
688	4009
689	4010
690	4010
691	4010
692	4010
693	4005
694	4012
695	4010
696	4007
697	4010
698	4010
699	4012
700	4012
701	4003
702	4010
703	4010
704	4008
705	4012
706	4012
707	4012
708	4010
709	4003
710	4010
711	4012
712	4011
713	4012
714	4010
715	4010
716	4010
717	4003
718	4012
719	4012
720	4010
721	4010
722	4008
723	4010
724	4012
725	4005
726	4010
727	4010
728	4010
729	4010
730	4006
731	4012
732	4012
733	4006
734	4010
735	4010
736	4012
737	4012
738	4005
739	4010
740	4010
741	4010
742	4010
743	4009
744	4012
745	4010
746	4004
747	4010
748	4010
749	4012
750	4012
751	4005
752	4010
753	4010
754	4010
755	4012
756	4009
757	4012
758	4010
759	4005
760	4010
761	4010
762	4012
763	4012
764	4003
765	4010
766	4010
767	4010
768	4012
769	4007
770	4012
771	4010
772	4006
773	4010
774	4012
775	4012
776	4012
777	4003
778	4011
779	4010
780	4010
781	4012
782	4005
783	4010
784	4010
785	4010
786	4010
787	4007
788	4012
789	4010
790	4007
791	4010
792	4009
793	4012
794	4012
795	4005
796	4010
797	4010
798	4010
799	4012
800	4006
801	4012
802	4010
803	4010
804	4011
805	4003
806	4012
807	4012
808	4010
809	4010
810	4004
811	4010
812	4012
813	4010
814	4012
815	4007
816	4010
817	4010
818	4008
819	4012
820	4011
821	4010
822	4010
823	4004
824	4010
825	4012
826	4012
827	4010
828	4004
829	4010
830	4010
831	4012
832	4012
833	4003
834	4010
835	4010
836	4010
837	4012
838	4005
839	4012
840	4010
841	4010
842	4010
843	4005
844	4012
845	4012
846	4010
847	4010
848	4004
849	4010
850	4012
851	4012
852	4010
853	4003
854	4010
855	4010
856	4012
857	4012
858	4003
859	4010
860	4010
861	4010
862	4012
863	4005
864	4012
865	4010
866	4010
867	4010
868	4005
869	4012
870	4012
871	4010
872	4010
873	4003
874	4010
875	4012
876	4012
877	4010
878	4004
879	4010
880	4010
881	4012
882	4012
883	4003
884	4010
885	4010
886	4010
887	4012
888	4006
889	4012
890	4010
891	4010
892	4010
893	4003
894	4012
895	4012
896	4010
897	4010
898	4004
899	4010
900	4010
901	4012
902	4010
903	4007
904	4010
905	4007
906	4012
907	4012
908	4011
909	4010
910	4004
911	4011
912	4012
913	4012
914	4012
915	4004
916	4010
917	4010
918	4010
919	4012
920	4006
921	4010
922	4010
923	4010
924	4010
925	4005
926	4012
927	4011
928	4010
929	4010
930	4006
931	4012
932	4008
933	4012
934	4010
935	4010
936	4010
937	4003
938	4012
939	4012
940	4010
941	4010
942	4004
943	4010
944	4012
945	4012
946	4010
947	4004
948	4010
949	4009
950	4012
951	4012
952	4009
953	4010
954	4005
955	4010
956	4012
957	4012
958	4012
959	4010
960	4010
961	4010
962	4010
963	4012
964	4012
965	4010
966	4010
967	4010
968	4010
969	4012
970	4012
971	4012
972	4008
973	4010
974	4010
975	4006
976	4012
977	4012
978	4005
979	4010
980	4010
981	4004
982	4012
983	4012
984	4003
985	4010
986	4010
987	4002
988	4012
989	4012
990	4004
991	4347
992	4010
993	4004
994	4010
995	4012
996	4005
997	4010
998	4010
999	4003
1000	4010
