ITERNUM	METIME
734	513710
735	513134
736	513131
737	513131
738	513135
739	513132
740	513135
741	513129
742	513134
743	513136
744	513131
745	513133
746	513126
747	513130
748	513919
749	513133
750	513128
751	513126
752	513130
753	513143
754	513134
755	513133
756	513130
757	513132
758	513131
759	513130
760	513137
761	513139
762	513710
763	513137
764	513132
765	513128
766	513136
767	513134
768	513136
769	513133
770	513140
771	513132
772	513132
773	513126
774	513126
775	513141
776	513914
777	513143
778	513135
779	513131
780	513132
781	513138
782	513134
783	513131
784	513133
785	513131
786	513134
787	513130
788	513125
789	513130
790	513131
791	513128
792	513130
793	513715
794	513131
795	513138
796	513130
797	513129
798	513144
799	513131
800	513130
801	513140
802	513134
803	513135
804	513131
805	513140
806	513133
807	513919
808	513135
809	513130
810	513127
811	513129
812	513138
813	513134
814	513129
815	513133
816	513135
817	513130
818	513129
819	513148
820	513132
821	513707
822	513137
823	513131
824	513143
825	513137
826	513142
827	513130
828	513130
829	513132
830	513138
831	513129
832	513132
833	513146
834	513131
835	545453
836	513128
837	513137
838	513136
839	513126
840	513147
841	513138
842	513131
843	513137
844	513135
845	513134
846	513128
847	513136
848	513133
849	513720
850	513129
851	513135
852	513131
853	513125
854	513132
855	513132
856	513131
857	513130
858	513129
859	513136
860	513132
861	513138
862	513131
863	513924
864	513132
865	513128
866	513129
867	513133
868	513136
869	513133
870	513133
871	513132
872	513133
873	513134
874	513126
875	513136
876	513128
877	513706
878	513137
879	513132
880	513135
881	513135
882	513131
883	513130
884	513131
885	513136
886	513169
887	513134
888	513128
889	513136
890	513132
891	513939
892	513137
893	513140
894	513125
895	513131
896	513140
897	513129
898	513131
899	513132
900	513131
901	513128
902	513132
903	513141
904	513133
905	513713
906	513126
907	513129
908	513134
909	513126
910	513136
911	513141
912	513134
913	513134
914	513135
915	513137
916	513134
917	513137
918	513131
919	513932
920	513135
921	513131
922	513135
923	513126
924	513133
925	513130
926	513128
927	513130
928	513129
929	513133
930	513129
931	513140
932	513127
933	513712
934	513134
935	513128
936	513131
937	513131
938	513130
939	513129
940	513137
941	513134
942	513132
943	513129
944	513144
945	513135
946	513131
947	513915
948	513132
949	513134
950	513132
951	513131
952	513139
953	513137
954	513135
955	513135
956	513132
957	513137
958	513138
959	513138
960	513135
961	513145
962	513135
963	513124
964	513135
965	513129
966	513146
967	513131
968	513251
969	513130
970	513138
971	513132
972	513124
973	513135
974	513136
975	513133
976	513134
977	513138
978	513132
979	513133
980	513136
981	513136
982	513250
983	513129
984	513138
985	513128
986	513129
987	513139
988	513135
989	513134
990	513135
991	513131
992	513132
993	513139
994	513136
995	513130
996	513267
997	513129
998	513135
999	513135
1000	513134
