ITERNUM	METIME
794	256575
795	256578
796	256575
797	256569
798	256701
799	256570
800	256568
801	256578
802	256575
803	256569
804	256568
805	256570
806	256568
807	256574
808	256576
809	256576
810	256570
811	256567
812	256573
813	256577
814	256574
815	256572
816	256574
817	256577
818	256564
819	256579
820	256571
821	256575
822	256566
823	256567
824	256572
825	256575
826	256694
827	256567
828	256570
829	256605
830	256579
831	256568
832	256575
833	256570
834	256575
835	256563
836	256576
837	256576
838	256569
839	256566
840	256567
841	256565
842	256564
843	256567
844	256574
845	256570
846	256569
847	256565
848	256570
849	256571
850	256565
851	256573
852	256576
853	256577
854	256812
855	256567
856	256569
857	256570
858	256575
859	256574
860	256569
861	256577
862	256567
863	256576
864	256571
865	256570
866	256572
867	256565
868	256567
869	256573
870	256569
871	256574
872	256572
873	256579
874	256568
875	256570
876	256565
877	256573
878	256576
879	256577
880	256575
881	256565
882	256699
883	256571
884	256568
885	256568
886	256580
887	256569
888	256577
889	256578
890	256568
891	256568
892	256569
893	256581
894	256578
895	256574
896	256571
897	256571
898	256569
899	256572
900	256577
901	256569
902	256572
903	256578
904	256569
905	256574
906	256571
907	256580
908	256565
909	256567
910	256686
911	256565
912	256563
913	256569
914	256570
915	256567
916	256571
917	256576
918	256576
919	256563
920	256570
921	256575
922	256573
923	256570
924	256569
925	256573
926	256575
927	256571
928	256573
929	256572
930	256575
931	256569
932	256575
933	256568
934	256580
935	256576
936	256572
937	256566
938	256694
939	256569
940	256571
941	256564
942	256582
943	256571
944	256569
945	256573
946	256568
947	256568
948	256569
949	256568
950	256573
951	256566
952	256569
953	256571
954	256572
955	256568
956	256570
957	256570
958	256573
959	256572
960	256577
961	256564
962	256575
963	256571
964	256570
965	256572
966	256570
967	256569
968	256571
969	256571
970	256573
971	256566
972	256573
973	256577
974	256571
975	256570
976	256569
977	256580
978	256568
979	256575
980	256570
981	256571
982	256568
983	256569
984	257388
985	256568
986	256567
987	256572
988	256572
989	256568
990	256571
991	256578
992	256565
993	256572
994	256570
995	256569
996	256608
997	256573
998	256566
999	256574
1000	256571
