ITERNUM	METIME
854	1026268
855	1026271
856	1026269
857	1026276
858	1026264
859	1026259
860	1026267
861	1026267
862	1026264
863	1026263
864	1026265
865	1026277
866	1026271
867	1026275
868	1026281
869	1026268
870	1026273
871	1026274
872	1026275
873	1026265
874	1026270
875	1026273
876	1026265
877	1026270
878	1026266
879	1026276
880	1026264
881	1026267
882	1026260
883	1026295
884	1026272
885	1026265
886	1026268
887	1026266
888	1026339
889	1026265
890	1026263
891	1026263
892	1026268
893	1026272
894	1026275
895	1026274
896	1026398
897	1026266
898	1026268
899	1026275
900	1026270
901	1026265
902	1026264
903	1026390
904	1026267
905	1026266
906	1026268
907	1026267
908	1026270
909	1026269
910	1026397
911	1026264
912	1026273
913	1026266
914	1026270
915	1026262
916	1026271
917	1026389
918	1026265
919	1026266
920	1026261
921	1026268
922	1026263
923	1026282
924	1026420
925	1026269
926	1026264
927	1026267
928	1026265
929	1026264
930	1026328
931	1026506
932	1026274
933	1026263
934	1026266
935	1026262
936	1026267
937	1026270
938	1026396
939	1026267
940	1026265
941	1026274
942	1026271
943	1026266
944	1026270
945	1026396
946	1026276
947	1026267
948	1026269
949	1026275
950	1026261
951	1026265
952	1026400
953	1026270
954	1026274
955	1026266
956	1026272
957	1026264
958	1026279
959	1026391
960	1026270
961	1026271
962	1026280
963	1026264
964	1026262
965	1026274
966	1026391
967	1026306
968	1026269
969	1026272
970	1026260
971	1026267
972	1026273
973	1026522
974	1026273
975	1026265
976	1026269
977	1026266
978	1026272
979	1026271
980	1026411
981	1026267
982	1026260
983	1026264
984	1026272
985	1026270
986	1026276
987	1026394
988	1026268
989	1026279
990	1026263
991	1026265
992	1026260
993	1026268
994	1026390
995	1026273
996	1026267
997	1026260
998	1026275
999	1026267
1000	1026281
