ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
273	2052506	2052277	2052703	229	426	7	92
274	2052506	2052273	2052703	233	430	7	92
275	2052509	2052279	2052705	230	426	10	92
276	2052497	2052265	2052692	232	427	6	92
277	2052498	2052271	2052697	227	426	6	92
278	2052504	2052270	2052701	234	431	7	92
279	2052500	2052267	2052695	233	428	8	92
280	2052505	2052268	2052699	237	431	7	92
281	2052504	2052275	2052700	229	425	7	92
282	2052494	2052264	2052694	230	430	7	92
283	2052490	2052261	2052685	229	424	6	92
284	2052519	2052279	2052716	240	437	8	92
285	2052498	2052265	2052695	233	430	8	92
286	2052497	2052268	2052692	229	424	6	92
287	2052499	2052264	2052694	235	430	7	92
288	2052489	2052260	2052686	229	426	8	92
289	2052516	2052283	2052713	233	430	6	92
290	2052490	2052259	2052685	231	426	8	92
291	2052497	2052264	2052694	233	430	10	92
292	2052502	2052273	2052699	229	426	6	92
293	2052514	2052281	2052712	233	431	8	92
294	2052501	2052270	2052698	231	428	6	92
295	2052501	2052269	2052698	232	429	7	92
296	2052520	2052281	2052715	239	434	8	92
297	2052496	2052262	2052692	234	430	9	92
298	2052497	2052267	2052694	230	427	7	92
299	2052502	2052273	2052699	229	426	6	92
300	2052511	2052276	2052705	235	429	7	92
